event_id,session_id,user_id,timestamp,amount,quantity,category,merchant,merchant_known,declared_max_amount,declared_max_qty,hist_avg_amount,amount_dev_ratio,category_matches_home,tool_calls_in_session,session_duration_s,retry_count,hour_of_day,idempotency_key,scenario_label,is_violation
sess_007930_a1,sess_007930,396,2026-03-05T03:00:30,2888.36,1,electronics,merchant_021,1,37432.28,1,4057.65,0.712,0,2,540,1,3,sess_007930_1,legit,0
sess_007930_a2,sess_007930,396,2026-03-05T03:04:09,4143.93,1,books,merchant_000,0,37432.28,1,4057.65,1.021,1,2,594,0,3,sess_007930_2,legit,0
sess_007930_a3,sess_007930,396,2026-03-05T02:58:36,1662.93,1,books,merchant_006,1,37432.28,1,4057.65,0.41,1,2,486,0,2,sess_007930_3,legit,0
sess_007931_a0,sess_007931,396,2026-06-10T05:03:03,70497.06,1,books,merchant_034,1,37432.28,1,4057.65,17.374,1,5,52,0,5,sess_007931_0,amount_manipulation,1
sess_007931_a1,sess_007931,396,2026-06-10T05:14:26,4320.02,1,books,merchant_029,0,37432.28,1,4057.65,1.065,1,3,513,2,5,sess_007931_0,replay,1
sess_007931_a2,sess_007931,396,2026-06-10T05:00:03,2834.81,1,books,merchant_031,1,37432.28,1,4057.65,0.699,1,12,21,1,5,sess_007931_2,velocity_abuse,1
sess_007931_a3,sess_007931,396,2026-06-10T05:14:44,70192.67,1,books,merchant_031,1,37432.28,1,4057.65,17.299,1,4,513,1,5,sess_007931_3,amount_manipulation,1
sess_007932_a0,sess_007932,396,2026-04-30T19:17:55,5685.52,1,travel,merchant_043,1,37432.28,1,4057.65,1.401,0,5,202,1,19,sess_007932_0,legit,0
sess_007932_a1,sess_007932,396,2026-04-30T19:17:14,3937.51,1,books,merchant_043,1,37432.28,1,4057.65,0.97,1,3,80,0,19,sess_007932_1,legit,0
sess_007932_a2,sess_007932,396,2026-04-30T19:19:30,2521.85,1,books,merchant_021,1,37432.28,1,4057.65,0.622,1,4,230,0,19,sess_007932_2,legit,0
sess_007933_a0,sess_007933,396,2026-03-15T14:17:55,57740.34,1,books,merchant_034,1,37432.28,1,4057.65,14.23,1,4,510,1,14,sess_007933_0,amount_manipulation,1
sess_007933_a1,sess_007933,396,2026-03-15T14:12:00,3115.5,1,books,merchant_028,0,37432.28,1,4057.65,0.768,1,2,427,0,14,sess_007933_1,merchant_substitution,1
sess_007933_a2,sess_007933,396,2026-03-15T14:11:39,1937.81,1,electronics,merchant_031,1,37432.28,1,4057.65,0.478,0,19,37,0,14,sess_007933_2,velocity_abuse,1
sess_007934_a0,sess_007934,396,2026-06-16T11:42:35,4139.57,1,books,merchant_043,1,37432.28,1,4057.65,1.02,1,4,350,1,11,sess_007934_0,legit,0
sess_007934_a1,sess_007934,396,2026-06-16T11:34:54,3795.83,1,books,merchant_031,1,37432.28,1,4057.65,0.935,1,2,57,1,11,sess_007934_1,legit,0
sess_007934_a2,sess_007934,396,2026-06-16T11:56:30,4135.63,1,books,merchant_043,1,37432.28,1,4057.65,1.019,1,2,258,0,11,sess_007934_2,legit,0
sess_007935_a0,sess_007935,396,2026-02-20T22:42:20,3781.79,1,travel,merchant_021,1,37432.28,1,4057.65,0.932,0,2,498,1,22,sess_007935_0,legit,0
sess_007936_a0,sess_007936,396,2026-02-17T06:29:20,5170.56,1,books,merchant_037,1,37432.28,1,4057.65,1.274,1,2,494,1,6,sess_007936_0,legit,0
sess_007936_a1,sess_007936,396,2026-02-17T06:41:16,6195.69,1,books,merchant_031,1,37432.28,1,4057.65,1.527,1,2,509,0,6,sess_007936_1,legit,0
sess_007936_a2,sess_007936,396,2026-02-17T06:30:12,5475.67,1,books,merchant_034,1,37432.28,1,4057.65,1.349,1,5,299,0,6,sess_007936_2,legit,0
sess_007937_a0,sess_007937,396,2026-04-11T15:01:58,3204.22,1,fashion,merchant_031,1,37432.28,1,4057.65,0.79,0,5,129,0,15,sess_007937_0,legit,0
sess_007937_a1,sess_007937,396,2026-04-11T15:08:46,4013.92,1,books,merchant_034,1,37432.28,1,4057.65,0.989,1,2,283,0,15,sess_007937_1,legit,0
sess_007938_a0,sess_007938,396,2026-07-05T23:40:22,3628.02,1,groceries,merchant_008,0,37432.28,1,4057.65,0.894,0,2,401,0,23,sess_007938_0,legit,0
sess_007938_a1,sess_007938,396,2026-07-05T23:41:36,4940.18,1,books,merchant_006,1,37432.28,1,4057.65,1.217,1,5,413,1,23,sess_007938_1,legit,0
sess_007939_a0,sess_007939,396,2026-03-24T03:18:01,3197.06,1,books,merchant_031,1,37432.28,1,4057.65,0.788,1,3,121,1,3,sess_007939_0,legit,0
sess_007939_a1,sess_007939,396,2026-03-24T03:26:56,3882.49,1,books,merchant_043,1,37432.28,1,4057.65,0.957,1,2,64,1,3,sess_007939_1,legit,0
sess_007939_a2,sess_007939,396,2026-03-24T03:31:51,3648.7,1,books,merchant_021,1,37432.28,1,4057.65,0.899,1,5,91,0,3,sess_007939_2,legit,0
sess_007940_a0,sess_007940,396,2026-04-21T07:11:43,4986.3,1,books,merchant_034,1,37432.28,1,4057.65,1.229,1,4,506,0,7,sess_007940_0,legit,0
sess_007940_a1,sess_007940,396,2026-04-21T07:17:02,5325.73,1,books,merchant_034,1,37432.28,1,4057.65,1.313,1,2,365,1,7,sess_007940_1,legit,0
sess_007940_a2,sess_007940,396,2026-04-21T07:39:45,4273.48,1,books,merchant_031,1,37432.28,1,4057.65,1.053,1,3,51,1,7,sess_007940_2,legit,0
sess_007940_a3,sess_007940,396,2026-04-21T07:11:56,3856.91,1,travel,merchant_043,1,37432.28,1,4057.65,0.951,0,5,180,0,7,sess_007940_3,legit,0
sess_007941_a0,sess_007941,397,2026-02-02T13:45:37,4298.57,1,electronics,merchant_041,1,26447.89,1,4597.43,0.935,0,5,113,1,13,sess_007941_0,legit,0
sess_007941_a1,sess_007941,397,2026-02-02T13:43:00,3579.79,1,groceries,merchant_009,0,26447.89,1,4597.43,0.779,1,5,422,1,13,sess_007941_1,legit,0
sess_007941_a2,sess_007941,397,2026-02-02T13:45:27,3543.79,1,groceries,merchant_056,1,26447.89,1,4597.43,0.771,1,2,493,0,13,sess_007941_2,legit,0
sess_007941_a3,sess_007941,397,2026-02-02T14:07:48,1929.36,1,subscriptions,merchant_041,1,26447.89,1,4597.43,0.42,0,4,482,0,14,sess_007941_3,legit,0
sess_007942_a0,sess_007942,397,2026-06-07T21:21:40,3066.51,1,groceries,merchant_029,1,26447.89,1,4597.43,0.667,1,4,200,0,21,sess_007942_0,legit,0
sess_007943_a0,sess_007943,397,2026-07-12T11:56:40,5211.68,1,groceries,merchant_029,1,26447.89,1,4597.43,1.134,1,4,45,0,11,sess_007943_0,legit,0
sess_007943_a1,sess_007943,397,2026-07-12T12:01:34,2994.24,1,groceries,merchant_049,1,26447.89,1,4597.43,0.651,1,3,271,1,12,sess_007943_1,legit,0
sess_007943_a2,sess_007943,397,2026-07-12T12:20:30,6183.34,1,groceries,merchant_019,0,26447.89,1,4597.43,1.345,1,4,144,0,12,sess_007943_2,legit,0
sess_007943_a3,sess_007943,397,2026-07-12T12:22:12,32212.42,1,groceries,merchant_049,1,26447.89,1,4597.43,7.007,1,4,55,1,12,sess_007943_3,amount_manipulation,1
sess_007943_a4,sess_007943,397,2026-07-12T12:30:55,4755.95,1,groceries,merchant_041,1,26447.89,1,4597.43,1.034,1,4,399,0,12,sess_007943_4,legit,0
sess_007944_a0,sess_007944,397,2026-03-07T04:38:04,5976.41,1,groceries,merchant_001,0,26447.89,1,4597.43,1.3,1,3,595,1,4,sess_007944_0,legit,0
sess_007945_a0,sess_007945,397,2026-03-10T12:23:32,5214.59,1,books,merchant_056,1,26447.89,1,4597.43,1.134,0,2,72,1,12,sess_007945_0,legit,0
sess_007945_a1,sess_007945,397,2026-03-10T12:35:40,8033.07,1,travel,merchant_055,0,26447.89,1,4597.43,1.747,0,2,295,0,12,sess_007945_1,legit,0
sess_007945_a2,sess_007945,397,2026-03-10T12:21:48,7105.36,1,groceries,merchant_015,1,26447.89,1,4597.43,1.546,1,4,255,1,12,sess_007945_2,legit,0
sess_007945_a3,sess_007945,397,2026-03-10T12:43:44,1481.89,1,groceries,merchant_049,1,26447.89,1,4597.43,0.322,1,5,47,1,12,sess_007945_3,legit,0
sess_007945_a4,sess_007945,397,2026-03-10T12:38:30,4725.97,1,groceries,merchant_029,1,26447.89,1,4597.43,1.028,1,2,199,1,12,sess_007945_4,legit,0
sess_007946_a0,sess_007946,397,2026-03-19T04:12:16,5165.96,1,groceries,merchant_045,1,26447.89,1,4597.43,1.124,1,4,337,1,4,sess_007946_0,legit,0
sess_007946_a1,sess_007946,397,2026-03-19T04:22:14,5810.44,1,groceries,merchant_045,1,26447.89,1,4597.43,1.264,1,4,180,0,4,sess_007946_1,legit,0
sess_007946_a2,sess_007946,397,2026-03-19T04:12:21,1479.96,1,groceries,merchant_007,0,26447.89,1,4597.43,0.322,1,5,95,1,4,sess_007946_2,legit,0
sess_007946_a3,sess_007946,397,2026-03-19T04:43:16,4284.94,1,groceries,merchant_015,1,26447.89,1,4597.43,0.932,1,3,104,1,4,sess_007946_3,legit,0
sess_007946_a4,sess_007946,397,2026-03-19T04:15:55,5953.27,1,groceries,merchant_052,0,26447.89,1,4597.43,1.295,1,3,129,1,4,sess_007946_4,merchant_substitution,1
sess_007947_a0,sess_007947,397,2026-04-19T08:02:07,3948.73,1,groceries,merchant_006,0,26447.89,1,4597.43,0.859,1,3,182,0,8,sess_007947_0,legit,0
sess_007947_a1,sess_007947,397,2026-04-19T08:07:44,2327.77,1,groceries,merchant_041,1,26447.89,1,4597.43,0.506,1,2,105,0,8,sess_007947_1,legit,0
sess_007947_a2,sess_007947,397,2026-04-19T08:23:42,4144.87,1,groceries,merchant_041,1,26447.89,1,4597.43,0.902,1,2,178,1,8,sess_007947_2,legit,0
sess_007947_a3,sess_007947,397,2026-04-19T08:17:36,48752.4,1,groceries,merchant_015,1,26447.89,1,4597.43,10.604,1,5,288,0,8,sess_007947_3,amount_manipulation,1
sess_007948_a0,sess_007948,397,2026-02-26T06:51:29,3620.08,1,groceries,merchant_029,1,26447.89,1,4597.43,0.787,1,2,436,1,6,sess_007948_0,legit,0
sess_007948_a1,sess_007948,397,2026-02-26T07:05:20,1273.85,1,subscriptions,merchant_049,1,26447.89,1,4597.43,0.277,0,5,399,0,7,sess_007948_1,legit,0
sess_007948_a2,sess_007948,397,2026-02-26T06:49:03,5471.32,1,electronics,merchant_056,1,26447.89,1,4597.43,1.19,0,5,486,1,6,sess_007948_2,legit,0
sess_007948_a3,sess_007948,397,2026-02-26T07:09:52,7836.99,1,fashion,merchant_029,1,26447.89,1,4597.43,1.705,0,2,249,0,7,sess_007948_3,legit,0
sess_007949_a0,sess_007949,397,2026-07-13T10:33:17,5293.01,1,groceries,merchant_045,1,26447.89,1,4597.43,1.151,1,4,583,1,10,sess_007949_0,legit,0
sess_007950_a0,sess_007950,397,2026-03-19T20:56:51,5180.49,1,fashion,merchant_034,0,26447.89,1,4597.43,1.127,0,4,428,1,20,sess_007950_0,legit,0
sess_007951_a0,sess_007951,397,2026-01-18T11:09:11,50299.52,1,groceries,merchant_049,1,26447.89,1,4597.43,10.941,1,4,372,0,11,sess_007951_0,amount_manipulation,1
sess_007951_a1,sess_007951,397,2026-01-18T11:27:52,34140.62,1,groceries,merchant_052,0,26447.89,1,4597.43,7.426,1,2,113,0,11,sess_007951_1,amount_manipulation,1
sess_007951_a2,sess_007951,397,2026-01-18T11:16:36,52904.66,1,groceries,merchant_025,0,26447.89,1,4597.43,11.507,1,4,322,0,11,sess_007951_2,amount_manipulation,1
sess_007951_a3,sess_007951,397,2026-01-18T11:10:32,4274.99,1,groceries,merchant_049,1,26447.89,1,4597.43,0.93,1,4,487,1,11,sess_007951_3,legit,0
sess_007951_a4,sess_007951,397,2026-01-18T11:09:35,47929.26,1,groceries,merchant_045,1,26447.89,1,4597.43,10.425,1,5,427,0,11,sess_007951_4,amount_manipulation,1
sess_007952_a0,sess_007952,397,2026-05-31T22:27:51,45855.29,1,groceries,merchant_015,1,26447.89,1,4597.43,9.974,1,3,175,1,22,sess_007952_0,amount_manipulation,1
sess_007953_a0,sess_007953,397,2026-07-12T07:49:55,2376.39,1,groceries,merchant_045,1,26447.89,1,4597.43,0.517,1,3,23,1,7,sess_007953_0,legit,0
sess_007953_a1,sess_007953,397,2026-07-12T07:53:48,5557.36,1,groceries,merchant_015,1,26447.89,1,4597.43,1.209,1,3,325,0,7,sess_007953_1,legit,0
sess_007954_a0,sess_007954,397,2026-05-26T11:12:07,6007.41,1,electronics,merchant_056,1,26447.89,1,4597.43,1.307,0,4,137,1,11,sess_007954_0,legit,0
sess_007954_a1,sess_007954,397,2026-05-26T11:26:50,2823.16,1,electronics,merchant_045,1,26447.89,1,4597.43,0.614,0,5,96,0,11,sess_007954_1,legit,0
sess_007954_a2,sess_007954,397,2026-05-26T11:12:57,5429.0,1,groceries,merchant_018,0,26447.89,1,4597.43,1.181,1,2,590,1,11,sess_007954_2,legit,0
sess_007954_a3,sess_007954,397,2026-05-26T11:37:48,6652.3,1,groceries,merchant_013,0,26447.89,1,4597.43,1.447,1,3,95,0,11,sess_007954_3,legit,0
sess_007955_a0,sess_007955,397,2026-04-20T19:53:08,4967.96,1,groceries,merchant_015,1,26447.89,1,4597.43,1.081,1,4,529,0,19,sess_007955_0,legit,0
sess_007956_a0,sess_007956,397,2026-03-02T08:04:32,6750.86,1,electronics,merchant_013,0,26447.89,1,4597.43,1.468,0,3,156,1,8,sess_007956_0,merchant_substitution,1
sess_007957_a0,sess_007957,397,2026-06-08T10:09:08,2305.57,1,groceries,merchant_041,1,26447.89,1,4597.43,0.501,1,5,304,0,10,sess_007957_0,legit,0
sess_007957_a1,sess_007957,397,2026-06-08T10:06:18,4265.17,1,groceries,merchant_049,1,26447.89,1,4597.43,0.928,1,4,576,1,10,sess_007957_1,legit,0
sess_007957_a2,sess_007957,397,2026-06-08T10:24:21,926.39,1,groceries,merchant_050,0,26447.89,1,4597.43,0.202,1,5,86,0,10,sess_007957_2,legit,0
sess_007957_a3,sess_007957,397,2026-06-08T10:42:20,6227.09,1,groceries,merchant_015,1,26447.89,1,4597.43,1.354,1,2,340,0,10,sess_007957_3,legit,0
sess_007958_a0,sess_007958,397,2026-01-27T21:24:19,4819.84,1,groceries,merchant_056,1,26447.89,1,4597.43,1.048,1,4,261,1,21,sess_007958_0,legit,0
sess_007958_a1,sess_007958,397,2026-01-27T21:35:24,5752.33,1,groceries,merchant_041,1,26447.89,1,4597.43,1.251,1,5,534,1,21,sess_007958_1,legit,0
sess_007958_a2,sess_007958,397,2026-01-27T21:49:30,7811.58,1,fashion,merchant_041,1,26447.89,1,4597.43,1.699,0,4,593,0,21,sess_007958_2,legit,0
sess_007958_a3,sess_007958,397,2026-01-27T21:48:16,4411.46,1,groceries,merchant_049,1,26447.89,1,4597.43,0.96,1,5,172,1,21,sess_007958_3,legit,0
sess_007959_a0,sess_007959,397,2026-05-08T17:21:56,4341.88,1,groceries,merchant_059,0,26447.89,1,4597.43,0.944,1,4,130,1,17,sess_007959_0,legit,0
sess_007960_a0,sess_007960,397,2026-02-27T12:15:15,3554.76,1,groceries,merchant_029,1,26447.89,1,4597.43,0.773,1,4,164,1,12,sess_007960_0,legit,0
sess_007960_a1,sess_007960,397,2026-02-27T12:18:48,2500.3,1,groceries,merchant_011,0,26447.89,1,4597.43,0.544,1,4,28,0,12,sess_007960_1,legit,0
sess_007961_a0,sess_007961,398,2026-02-03T19:25:10,168.83,1,groceries,merchant_002,0,1909.19,2,338.15,0.499,1,4,196,1,19,sess_007961_0,legit,0
sess_007961_a1,sess_007961,398,2026-02-03T19:20:22,317.02,1,groceries,merchant_024,1,1909.19,2,338.15,0.937,1,4,489,1,19,sess_007961_1,legit,0
sess_007961_a2,sess_007961,398,2026-02-03T19:19:30,370.53,1,groceries,merchant_051,0,1909.19,2,338.15,1.096,1,3,254,1,19,sess_007961_2,legit,0
sess_007961_a3,sess_007961,398,2026-02-03T19:39:40,577.23,1,groceries,merchant_006,1,1909.19,2,338.15,1.707,1,4,330,1,19,sess_007961_3,legit,0
sess_007961_a4,sess_007961,398,2026-02-03T19:58:55,198.6,1,groceries,merchant_043,0,1909.19,2,338.15,0.587,1,2,563,1,19,sess_007961_4,legit,0
sess_007962_a0,sess_007962,398,2026-03-14T00:18:53,50.0,1,groceries,merchant_031,1,1909.19,2,338.15,0.148,1,4,187,0,0,sess_007962_0,legit,0
sess_007962_a1,sess_007962,398,2026-03-14T00:28:56,449.79,1,groceries,merchant_018,1,1909.19,2,338.15,1.33,1,5,292,0,0,sess_007962_1,legit,0
sess_007963_a0,sess_007963,398,2026-04-30T03:49:49,2268.24,1,groceries,merchant_052,0,1909.19,2,338.15,6.708,1,5,95,1,3,sess_007963_0,amount_manipulation,1
sess_007964_a0,sess_007964,398,2026-03-29T06:47:38,365.35,1,groceries,merchant_009,1,1909.19,2,338.15,1.08,1,2,175,1,6,sess_007964_0,legit,0
sess_007964_a1,sess_007964,398,2026-03-29T06:47:44,422.97,1,groceries,merchant_043,0,1909.19,2,338.15,1.251,1,4,474,1,6,sess_007964_1,legit,0
sess_007964_a2,sess_007964,398,2026-03-29T06:45:33,313.68,1,groceries,merchant_031,1,1909.19,2,338.15,0.928,1,4,217,0,6,sess_007964_2,legit,0
sess_007965_a0,sess_007965,398,2026-01-19T01:52:03,173.58,1,fashion,merchant_024,1,1909.19,2,338.15,0.513,0,3,504,1,1,sess_007965_0,legit,0
sess_007965_a1,sess_007965,398,2026-01-19T01:53:18,286.63,1,groceries,merchant_008,1,1909.19,2,338.15,0.848,1,4,116,1,1,sess_007965_1,legit,0
sess_007966_a0,sess_007966,398,2026-01-05T07:45:17,351.01,1,groceries,merchant_031,1,1909.19,2,338.15,1.038,1,4,201,1,7,sess_007966_0,legit,0
sess_007967_a0,sess_007967,398,2026-05-05T15:53:02,344.63,1,groceries,merchant_048,0,1909.19,2,338.15,1.019,1,2,223,0,15,sess_007967_0,legit,0
sess_007967_a1,sess_007967,398,2026-05-05T16:04:28,501.68,1,groceries,merchant_001,0,1909.19,2,338.15,1.484,1,3,231,1,16,sess_007967_1,legit,0
sess_007967_a2,sess_007967,398,2026-05-05T16:06:48,173.52,1,groceries,merchant_024,0,1909.19,2,338.15,0.513,1,5,62,0,16,sess_007967_2,legit,0
sess_007967_a3,sess_007967,398,2026-05-05T16:00:04,216.09,1,groceries,merchant_024,1,1909.19,2,338.15,0.639,1,3,513,0,16,sess_007967_3,legit,0
sess_007968_a0,sess_007968,398,2026-05-02T06:32:04,141.57,6,groceries,merchant_008,1,1909.19,2,338.15,0.419,1,5,419,0,6,sess_007968_0,quantity_manipulation,1
sess_007968_a1,sess_007968,398,2026-05-02T06:46:06,225.92,5,groceries,merchant_018,1,1909.19,2,338.15,0.668,1,2,406,0,6,sess_007968_1,quantity_manipulation,1
sess_007968_a2,sess_007968,398,2026-05-02T06:32:21,453.65,1,groceries,merchant_049,0,1909.19,2,338.15,1.342,1,16,24,1,6,sess_007968_2,velocity_abuse,1
sess_007969_a0,sess_007969,398,2026-05-14T16:09:08,2676.01,1,books,merchant_006,1,1909.19,2,338.15,7.914,0,2,390,1,16,sess_007969_0,amount_manipulation,1
sess_007969_a1,sess_007969,398,2026-05-14T16:13:38,4181.21,1,subscriptions,merchant_018,1,1909.19,2,338.15,12.365,0,4,97,1,16,sess_007969_1,amount_manipulation,1
sess_007969_a2,sess_007969,398,2026-05-14T16:14:06,473.36,1,groceries,merchant_031,1,1909.19,2,338.15,1.4,1,2,371,1,16,sess_007969_0,replay,1
sess_007969_a3,sess_007969,398,2026-05-14T16:09:16,352.53,1,books,merchant_009,1,1909.19,2,338.15,1.043,0,13,16,1,16,sess_007969_3,velocity_abuse,1
sess_007969_a4,sess_007969,398,2026-05-14T16:45:15,428.4,1,groceries,merchant_047,0,1909.19,2,338.15,1.267,1,2,498,0,16,sess_007969_4,merchant_substitution,1
sess_007970_a0,sess_007970,398,2026-05-02T08:05:08,300.0,1,books,merchant_018,1,1909.19,2,338.15,0.887,0,4,139,0,8,sess_007970_0,legit,0
sess_007970_a1,sess_007970,398,2026-05-02T08:12:06,430.71,1,books,merchant_031,0,1909.19,2,338.15,1.274,0,2,209,1,8,sess_007970_1,legit,0
sess_007970_a2,sess_007970,398,2026-05-02T08:26:27,344.22,1,groceries,merchant_009,1,1909.19,2,338.15,1.018,1,2,63,1,8,sess_007970_2,legit,0
sess_007970_a3,sess_007970,398,2026-05-02T08:21:20,383.76,1,fashion,merchant_024,1,1909.19,2,338.15,1.135,0,3,171,1,8,sess_007970_3,legit,0
sess_007971_a0,sess_007971,398,2026-05-15T06:55:52,429.24,1,groceries,merchant_018,1,1909.19,2,338.15,1.269,1,4,526,1,6,sess_007971_0,legit,0
sess_007971_a1,sess_007971,398,2026-05-15T06:53:16,418.92,1,groceries,merchant_009,1,1909.19,2,338.15,1.239,1,2,523,1,6,sess_007971_1,legit,0
sess_007972_a0,sess_007972,398,2026-04-14T19:05:18,287.92,1,groceries,merchant_008,1,1909.19,2,338.15,0.851,1,4,527,1,19,sess_007972_0,legit,0
sess_007972_a1,sess_007972,398,2026-04-14T19:06:56,431.24,1,groceries,merchant_024,1,1909.19,2,338.15,1.275,1,4,394,0,19,sess_007972_1,legit,0
sess_007973_a0,sess_007973,398,2026-07-17T16:54:39,457.28,1,groceries,merchant_009,1,1909.19,2,338.15,1.352,1,5,300,0,16,sess_007973_0,legit,0
sess_007973_a1,sess_007973,398,2026-07-17T16:57:00,364.12,1,groceries,merchant_031,1,1909.19,2,338.15,1.077,1,2,317,0,16,sess_007973_1,legit,0
sess_007973_a2,sess_007973,398,2026-07-17T17:02:51,117.84,1,groceries,merchant_006,1,1909.19,2,338.15,0.348,1,5,566,1,17,sess_007973_2,legit,0
sess_007974_a0,sess_007974,398,2026-05-27T01:19:11,339.19,1,groceries,merchant_013,0,1909.19,2,338.15,1.003,1,5,226,0,1,sess_007974_0,merchant_substitution,1
sess_007974_a1,sess_007974,398,2026-05-27T01:30:42,3625.07,1,groceries,merchant_018,1,1909.19,2,338.15,10.72,1,5,415,1,1,sess_007974_1,amount_manipulation,1
sess_007974_a2,sess_007974,398,2026-05-27T01:11:27,285.96,1,groceries,merchant_018,1,1909.19,2,338.15,0.846,1,10,30,0,1,sess_007974_2,velocity_abuse,1
sess_007974_a3,sess_007974,398,2026-05-27T01:40:48,343.13,1,groceries,merchant_047,0,1909.19,2,338.15,1.015,1,5,93,1,1,sess_007974_3,merchant_substitution,1
sess_007974_a4,sess_007974,398,2026-05-27T01:38:50,471.48,6,groceries,merchant_024,1,1909.19,2,338.15,1.394,1,4,536,0,1,sess_007974_4,quantity_manipulation,1
sess_007975_a0,sess_007975,398,2026-07-14T15:35:35,319.55,1,groceries,merchant_036,0,1909.19,2,338.15,0.945,1,5,423,0,15,sess_007975_0,legit,0
sess_007975_a1,sess_007975,398,2026-07-14T15:38:14,516.03,1,groceries,merchant_006,1,1909.19,2,338.15,1.526,1,3,350,0,15,sess_007975_1,legit,0
sess_007975_a2,sess_007975,398,2026-07-14T15:39:18,455.53,1,groceries,merchant_018,1,1909.19,2,338.15,1.347,1,3,449,1,15,sess_007975_2,legit,0
sess_007976_a0,sess_007976,398,2026-01-18T11:27:27,50.0,1,subscriptions,merchant_044,0,1909.19,2,338.15,0.148,0,2,128,0,11,sess_007976_0,legit,0
sess_007976_a1,sess_007976,398,2026-01-18T11:26:54,401.99,1,travel,merchant_009,1,1909.19,2,338.15,1.189,0,2,485,0,11,sess_007976_1,legit,0
sess_007976_a2,sess_007976,398,2026-01-18T11:33:12,265.44,1,groceries,merchant_031,1,1909.19,2,338.15,0.785,1,5,416,0,11,sess_007976_2,legit,0
sess_007976_a3,sess_007976,398,2026-01-18T11:58:40,557.72,1,fashion,merchant_024,1,1909.19,2,338.15,1.649,0,3,497,1,11,sess_007976_3,legit,0
sess_007976_a4,sess_007976,398,2026-01-18T11:33:45,362.49,1,groceries,merchant_009,1,1909.19,2,338.15,1.072,1,2,135,0,11,sess_007976_4,legit,0
sess_007977_a0,sess_007977,398,2026-04-21T19:34:00,2831.98,1,groceries,merchant_031,1,1909.19,2,338.15,8.375,1,5,467,0,19,sess_007977_0,amount_manipulation,1
sess_007977_a1,sess_007977,398,2026-04-21T19:35:00,319.67,1,groceries,merchant_003,0,1909.19,2,338.15,0.945,1,3,29,1,19,sess_007977_1,legit,0
sess_007978_a0,sess_007978,398,2026-01-11T05:18:13,207.59,1,groceries,merchant_031,1,1909.19,2,338.15,0.614,1,4,329,1,5,sess_007978_0,legit,0
sess_007978_a1,sess_007978,398,2026-01-11T05:24:28,223.83,1,groceries,merchant_035,0,1909.19,2,338.15,0.662,1,4,564,1,5,sess_007978_1,legit,0
sess_007978_a2,sess_007978,398,2026-01-11T05:32:39,144.42,1,books,merchant_018,1,1909.19,2,338.15,0.427,0,2,476,0,5,sess_007978_2,legit,0
sess_007978_a3,sess_007978,398,2026-01-11T05:12:20,416.41,1,groceries,merchant_009,1,1909.19,2,338.15,1.231,1,2,452,0,5,sess_007978_3,legit,0
sess_007978_a4,sess_007978,398,2026-01-11T05:52:00,344.93,1,groceries,merchant_058,0,1909.19,2,338.15,1.02,1,2,290,1,5,sess_007978_4,legit,0
sess_007979_a0,sess_007979,398,2026-03-12T10:49:39,409.04,1,groceries,merchant_024,1,1909.19,2,338.15,1.21,1,4,188,1,10,sess_007979_0,legit,0
sess_007979_a1,sess_007979,398,2026-03-12T10:46:00,331.77,1,groceries,merchant_028,0,1909.19,2,338.15,0.981,1,4,80,0,10,sess_007979_1,legit,0
sess_007979_a2,sess_007979,398,2026-03-12T10:59:33,232.84,1,groceries,merchant_009,1,1909.19,2,338.15,0.689,1,4,47,0,10,sess_007979_2,legit,0
sess_007980_a0,sess_007980,398,2026-05-03T12:43:48,310.77,1,groceries,merchant_002,0,1909.19,2,338.15,0.919,1,3,338,1,12,sess_007980_0,legit,0
sess_007980_a1,sess_007980,398,2026-05-03T12:44:44,235.75,1,groceries,merchant_024,0,1909.19,2,338.15,0.697,1,4,539,0,12,sess_007980_1,legit,0
sess_007980_a2,sess_007980,398,2026-05-03T12:50:57,418.58,1,groceries,merchant_018,1,1909.19,2,338.15,1.238,1,2,592,1,12,sess_007980_2,legit,0
sess_007981_a0,sess_007981,399,2026-03-11T22:04:52,846.17,1,groceries,merchant_059,1,3843.56,1,895.9,0.944,1,2,368,0,22,sess_007981_0,legit,0
